"","artg","date","gmdn_desc","ppe","covid"
"374","322210",2019-08-23,"hernia aid, <specify>",FALSE,FALSE
"375","322211",2019-08-23,"immobilizer, ankle",FALSE,FALSE
"376","322213",2019-08-23,"immobilizer, wrist",FALSE,FALSE
"377","322214",2019-08-23,"curtain, <specify>",FALSE,FALSE
"378","322215",2019-08-23,"first aid kit, non-medicated, reusable",FALSE,FALSE
"379","322216",2019-08-23,"sling, <specify>",FALSE,FALSE
"380","322219",2019-08-23,"electrode, transcutaneous, electrical nerve stimulation",FALSE,FALSE
"381","322220",2019-08-23,"oedema osmotic pack",FALSE,FALSE
"382","322221",2019-08-23,"oedema osmotic pack",FALSE,FALSE
"383","322222",2019-08-23,"condenser, dental amalgam",FALSE,FALSE
"384","322223",2019-08-23,"automated retinopathy analysis system application software",FALSE,FALSE
"385","322230",2019-08-23,"ct",FALSE,FALSE
"386","322232",2019-08-23,"neuraxial catheter connector",FALSE,FALSE
"387","322233",2019-08-23,"electric infusion pump administration set",FALSE,FALSE
"388","322240",2019-08-24,"non-neurovascular embolization coil",FALSE,FALSE
"389","322241",2019-08-24,"fixation device, internal, wire",FALSE,FALSE
"390","322242",2019-08-24,"dressing, wound-nonadherent, absorbent",FALSE,FALSE
"391","322243",2019-08-24,"breathing circuit, ventilator, single use",FALSE,FALSE
"392","322244",2019-08-24,"hepatitis b virus surface total antibody ivd, kit, chemiluminescent immunoassay",FALSE,FALSE
"393","322260",2019-08-26,"web-based intraocular lens calculator",FALSE,FALSE
"394","322261",2019-08-26,"web-based intraocular lens calculator",FALSE,FALSE
"395","322262",2019-08-26,"evacuator, smoke, surgical",FALSE,FALSE
"396","322263",2019-08-26,"suction system filter, smoke plume particulate",FALSE,FALSE
"397","322264",2019-08-26,"fluid delivery mount, general-purpose",FALSE,FALSE
"398","322265",2019-08-26,"neurosurgical probe",FALSE,FALSE
"399","322274",2019-08-26,"open-surgery electrosurgical forceps, single-use",FALSE,FALSE
"400","322275",2019-08-26,"cover, ultrasonic probe, intraoperative",FALSE,FALSE
"401","322277",2019-08-26,"catheter guide wire",FALSE,FALSE
"402","322278",2019-08-26,"coated knee femur prosthesis",FALSE,FALSE
"403","322280",2019-08-27,"dental bonding agent, polymer based",FALSE,FALSE
"404","322281",2019-08-27,"transcutaneous central venous pressure monitoring system",FALSE,FALSE
"405","322282",2019-08-27,"dental implant suprastructure device, permanent",FALSE,FALSE
"406","322283",2019-08-27,"scaler system tip, periodontic, ultrasonic",FALSE,FALSE
"407","322284",2019-08-27,"fixation anchor, soft-tissue, biodegradable",FALSE,FALSE
"408","322285",2019-08-27,"infrared patient thermometer, ear/skin",FALSE,TRUE
"409","322286",2019-08-27,"cover, <specify>",FALSE,FALSE
"410","322287",2019-08-27,"orthosis, footwear, orthopaedic, shoe, insole",FALSE,FALSE
"411","322288",2019-08-27,"surgical procedure kit, dental, implant/prosthesis",FALSE,FALSE
"412","322289",2019-08-27,"bag, cadaver",FALSE,FALSE
"413","322291",2019-08-27,"light source, general-purpose",FALSE,FALSE
"414","322292",2019-08-27,"sterilization packaging, single-use",FALSE,FALSE
"415","322293",2019-08-27,"absorbent underpad, non-sterile",FALSE,FALSE
"416","322320",2019-08-27,"skin photodynamic therapy/phototherapy lamp",FALSE,FALSE
"417","322321",2019-08-27,"x-ray system, diagnostic, general-purpose, mobile, digital",FALSE,FALSE
"418","322322",2019-08-27,"extractor, cement, orthopaedic",FALSE,FALSE
"419","322360",2019-08-27,"sterile fluted surgical drill",FALSE,FALSE
"420","322388",2019-08-28,"meibomian gland camera/ophthalmic interferometer",FALSE,FALSE
"421","322389",2019-08-28,"radiology picture archiving and communication system application software",FALSE,FALSE
"422","322390",2019-08-28,"electrosurgical system electrode cleaning pad",FALSE,FALSE
"423","322391",2019-08-28,"rigid-gas-permeable corrective contact lens, daily-wear",FALSE,FALSE
"424","322393",2019-08-28,"pleural/peritoneal cavity drain-insertion set",FALSE,FALSE
"425","322394",2019-08-28,"electrode, electroencephalograph",FALSE,FALSE
"426","322395",2019-08-28,"orthodontic appliance, retainer",FALSE,FALSE
"427","322396",2019-08-28,"analytical non-scalp cutaneous electrode",FALSE,FALSE
"428","322397",2019-08-28,"orthodontic appliance, retainer",FALSE,FALSE
"429","322398",2019-08-28,"prosthesis, external, leg, component, <specify>",FALSE,FALSE
"430","322399",2019-08-28,"microscope, surgical, general-purpose",FALSE,FALSE
"431","322400",2019-08-28,"remote control, foot-switch",FALSE,FALSE
"432","322411",2019-08-28,"suction system regulator, surgical",FALSE,FALSE
"433","322412",2019-08-28,"ophthalmic tonometer tip cover",FALSE,FALSE
"434","322413",2019-08-28,"orthopaedic bone staple, non-adjustable, sterile",FALSE,FALSE
"435","322414",2019-08-28,"dental implant suprastructure device, permanent",FALSE,FALSE
"436","322415",2019-08-28,"pulse oximeter, battery-powered",FALSE,FALSE
"437","322420",2019-08-28,"acetabular shell",FALSE,FALSE
"438","322421",2019-08-28,"applier, surgical, clip, haemostatic, single use",FALSE,FALSE
"439","322423",2019-08-28,"orthopaedic bone pin, non-bioabsorbable",FALSE,FALSE
"440","322444",2019-08-29,"gown, operating room, single use",FALSE,FALSE
"441","322447",2019-08-29,"non-rechargeable semi-automatic external defibrillator",FALSE,FALSE
"442","322448",2019-08-29,"cable/lead, electrocardiograph",FALSE,FALSE
"443","322449",2019-08-29,"electrode, foetal scalp",FALSE,FALSE
"444","322450",2019-08-29,"cable/lead, electrocardiograph",FALSE,FALSE
"445","322451",2019-08-29,"analyser, gas, carbon dioxide",FALSE,FALSE
"446","322453",2019-08-29,"electrode strap, single use",FALSE,FALSE
"447","322454",2019-08-29,"rechargeable professional automated external defibrillator",FALSE,FALSE
"448","322455",2019-08-29,"compress, hot pack, chemical",FALSE,FALSE
"449","322456",2019-08-29,"suction tip, general-purpose, single use",FALSE,FALSE
"450","322458",2019-08-29,"electrocardiographic recording paper",FALSE,FALSE
"451","322459",2019-08-29,"otoscope",FALSE,FALSE
"452","322460",2019-08-29,"stocking, <specify>",FALSE,FALSE
"453","322462",2019-08-29,"alcoholic/acidic ear drops",FALSE,FALSE
"454","322475",2019-08-29,"wound hydrogel dressing, non-sterile",FALSE,FALSE
"455","322476",2019-08-29,"non-sterile wound irrigation solution",FALSE,FALSE
"456","322477",2019-08-29,"dental ceramic",FALSE,FALSE
"457","322479",2019-08-29,"catheter, angiography",FALSE,FALSE
"458","322480",2019-08-30,"analgesic tens system",FALSE,FALSE
"459","322481",2019-08-30,"mask, air/oxygen",FALSE,FALSE
"460","322482",2019-08-30,"tube, suction, enteral",FALSE,FALSE
"461","322483",2019-08-30,"haemostatic-agent endotherapy cannula",FALSE,FALSE
"462","322484",2019-08-30,"haematological concentrate/haemostatic agent cannula, open-surgery",FALSE,FALSE
"463","322491",2019-08-30,"analgesic tens system",FALSE,FALSE
"464","322492",2019-08-30,"analgesic tens system",FALSE,FALSE
"465","322493",2019-08-30,"arthroscopic shaver system blade, single-use",FALSE,FALSE
"466","322494",2019-08-30,"instrument/equipment drape, single-use",FALSE,FALSE
"467","322495",2019-08-30,"bone matrix implant, composite",FALSE,FALSE
"468","322496",2019-08-30,"probe, thermometer, single use",FALSE,FALSE
"469","322497",2019-08-30,"probe, pulse oximeter, reusable",FALSE,FALSE
"470","322498",2019-08-30,"electrode strap, reusable",FALSE,FALSE
"471","322499",2019-08-30,"ct",FALSE,FALSE
"472","322500",2019-08-30,"ct",FALSE,FALSE
"473","322501",2019-08-30,"ct",FALSE,FALSE
"474","322502",2019-08-30,"operating table pad, gel-filled",FALSE,FALSE
"475","322504",2019-08-30,"custom-made anatomy model",FALSE,FALSE
"476","322505",2019-08-30,"instrument/equipment drape, reusable, non-sterile",FALSE,FALSE
"477","322506",2019-08-30,"infrared-light vein locater",FALSE,FALSE
"478","322520",2019-08-30,"ct",FALSE,FALSE
"479","322521",2019-08-30,"catheter, urological, intermittent",FALSE,FALSE
"480","322522",2019-08-30,"hevea-latex surgical glove, non-powdered",FALSE,FALSE
"481","322540",2019-08-31,"ct",FALSE,FALSE
"482","322541",2019-08-31,"radio-frequency ablation system generator",FALSE,FALSE
"483","322542",2019-08-31,"dental implant suprastructure device, temporary, reusable",FALSE,FALSE
"484","322543",2019-08-31,"screwdriver, surgical",FALSE,FALSE
"485","322562",2019-09-02,"fork, tuning",FALSE,FALSE
"486","322564",2019-09-02,"hammer, percussion",FALSE,FALSE
"487","322565",2019-09-02,"skin moisturizing/barrier dressing",FALSE,FALSE
"488","322567",2019-09-02,"denture base resin, thermoplastic",FALSE,FALSE
"489","322568",2019-09-02,"denture base resin, cured",FALSE,FALSE
"490","322569",2019-09-02,"container, specimen, postal transport",FALSE,FALSE
"491","322570",2019-09-02,"cad/cam unit, dental, chairside",FALSE,FALSE
"492","322571",2019-09-02,"x-ray film holder, dental",FALSE,FALSE
"493","322572",2019-09-02,"mobile patient lifting system, power-assisted",FALSE,FALSE
"494","322573",2019-09-02,"blanket, <specify>",FALSE,FALSE
"495","322574",2019-09-02,"implantable electrical stimulation device management software",FALSE,FALSE
"496","322576",2019-09-02,"custom-made anatomy model/surgical guide kit",FALSE,FALSE
"497","322582",2019-09-02,"catheter balloon inflation system, single-use",FALSE,FALSE
"498","322583",2019-09-02,"transcutaneous central venous pressure monitoring system",FALSE,FALSE
"499","322584",2019-09-02,"basic intravenous administration set",FALSE,FALSE
"500","322585",2019-09-02,"ct",FALSE,FALSE
"501","322586",2019-09-02,"platelet storage solution",FALSE,FALSE
"502","322587",2019-09-02,"supply unit, dental",FALSE,FALSE
"503","322588",2019-09-02,"pneumatic dental drilling system handpiece",FALSE,FALSE
"504","322589",2019-09-02,"drill, dental, electrically powered handpiece",FALSE,FALSE
"505","322590",2019-09-02,"exudate-absorbent dressing, hydrophilic-gel",FALSE,FALSE
"506","322591",2019-09-02,"pleural catheter syringe-infusion set",FALSE,FALSE
"507","322607",2019-09-03,"endotracheal tube holder",FALSE,FALSE
"508","322608",2019-09-03,"holder, tube, tracheostomy",FALSE,FALSE
"509","322609",2019-09-03,"applicator, <specify>",FALSE,FALSE
"510","322610",2019-09-03,"absorbent, saliva",FALSE,FALSE
"511","322611",2019-09-03,"peak flow meter, manual",FALSE,FALSE
"512","322612",2019-09-03,"spirometer/pulmonary function analyser syringe",FALSE,FALSE
"513","322613",2019-09-03,"iv line/syringe luer connector",FALSE,FALSE
"514","322619",2019-09-03,"knife, <specify>",FALSE,FALSE
"515","322620",2019-09-03,"surgical procedure kit, dental, implant/prosthesis",FALSE,FALSE
"516","322621",2019-09-03,"absorber, carbon dioxide, reusable",FALSE,FALSE
"517","322622",2019-09-03,"dental material, glazing/hardening",FALSE,FALSE
"518","322623",2019-09-03,"medical image management system",FALSE,FALSE
"519","322624",2019-09-03,"pneumatic/ultrasonic lithotripsy system probe",FALSE,FALSE
"520","322625",2019-09-03,"dispenser, cement, orthopaedic",FALSE,FALSE
"521","322626",2019-09-03,"electric infusion pump administration set",FALSE,FALSE
"522","322627",2019-09-03,"vitrectomy contact lens, single-use",FALSE,FALSE
"523","322628",2019-09-03,"single-patient physiologic monitoring system",FALSE,FALSE
"524","322631",2019-09-03,"surgical procedure kit, orthopaedic, single-use, non-medicated",FALSE,FALSE
"525","322632",2019-09-03,"surgical procedure kit, arthroscopic, single-use, non-medicated",FALSE,FALSE
"526","322633",2019-09-03,"obstetrical/gynaecological surgical procedure kit, non-medicated, single-use",FALSE,FALSE
"527","322640",2019-09-04,"cerebral oximeter sensor",FALSE,FALSE
"528","322641",2019-09-04,"iv line/syringe luer connector",FALSE,FALSE
"529","322642",2019-09-04,"general-purpose surgical drape, single-use, sterile",FALSE,FALSE
"530","322643",2019-09-04,"infusion pump, enteral feeding",FALSE,FALSE
"531","322644",2019-09-04,"holder, needle",FALSE,FALSE
"532","322646",2019-09-04,"enteral feeding kit",FALSE,FALSE
"533","322647",2019-09-04,"absorbent point, dental",FALSE,FALSE
"534","322648",2019-09-04,"dental material, root filling, gutta-percha",FALSE,FALSE
"535","322660",2019-09-04,"trolley, <specify>",FALSE,FALSE
"536","322661",2019-09-04,"rail, medical, device mount",FALSE,FALSE
"537","322662",2019-09-04,"chamber, environmental",FALSE,FALSE
"538","322663",2019-09-04,"radiation therapy treatment planning positioning kit",FALSE,FALSE
"539","322672",2019-09-04,"polymeric spinal fusion cage, sterile",FALSE,FALSE
"540","322673",2019-09-04,"telemetry system, electrocardiograph",FALSE,FALSE
"541","322674",2019-09-04,"filter, humidifier, heat/moisture exchanger",FALSE,FALSE
"542","322675",2019-09-04,"orthopaedic cement preparation/delivery kit",FALSE,FALSE
"543","322676",2019-09-04,"ct",FALSE,FALSE
"544","322677",2019-09-04,"ct",FALSE,FALSE
"545","322678",2019-09-04,"skin contouring system, radio-frequency",FALSE,FALSE
"546","322700",2019-09-04,"ultrasound system, imaging, mammography",FALSE,FALSE
"547","322701",2019-09-04,"ophthalmic tonometer, line-powered",FALSE,FALSE
"548","322702",2019-09-04,"vaporizer, anaesthesia, sevoflurane",FALSE,FALSE
"549","322720",2019-09-05,"spinal cage",FALSE,FALSE
"550","322721",2019-09-05,"ligament anchor",FALSE,FALSE
"551","322722",2019-09-05,"hearing aid, air-conduction, receiver-in-canal",FALSE,FALSE
"552","322723",2019-09-05,"thermometer, infrared, skin",FALSE,TRUE
"553","322724",2019-09-05,"ct",FALSE,FALSE
"554","322725",2019-09-05,"condensate trap, general-purpose, single use",FALSE,FALSE
"555","322726",2019-09-05,"orthodontic space maintainer",FALSE,FALSE
"556","322727",2019-09-05,"tubing set, dialysis/haemodialysis",FALSE,FALSE
"557","322728",2019-09-05,"endotherapy needle, sclerotherapy",FALSE,FALSE
"558","322729",2019-09-05,"physical therapy electrical stimulation system, battery-powered",FALSE,FALSE
"559","322731",2019-09-05,"heating unit, pad, water, control unit",FALSE,FALSE
"560","322732",2019-09-05,"acoustic earmuffs",FALSE,FALSE
"561","322740",2019-09-05,"battery, secondary",FALSE,FALSE
"562","322741",2019-09-05,"general laboratory assay container, sterile",FALSE,FALSE
"563","322760",2019-09-06,"irrigation/aspiration unit, ophthalmic",FALSE,FALSE
"564","322761",2019-09-06,"automatic-inflation electronic sphygmomanometer, portable, arm/wrist",FALSE,FALSE
"565","322762",2019-09-06,"scalp cooling system",FALSE,FALSE
"566","322763",2019-09-06,"analgesic tens system",FALSE,FALSE
"567","322764",2019-09-06,"rasp, endodontic, powered",FALSE,FALSE
"568","322765",2019-09-06,"telemetric sphygmomanometer",FALSE,FALSE
"569","322766",2019-09-06,"knee femur trial prosthesis",FALSE,FALSE
"570","322767",2019-09-06,"knee tibia trial prosthesis",FALSE,FALSE
"571","322768",2019-09-06,"bone punch, single-use",FALSE,FALSE
"572","322769",2019-09-06,"adhesive, soft tissue approximation",FALSE,FALSE
"573","322770",2019-09-06,"coil, mri, radio frequency",FALSE,FALSE
"574","322771",2019-09-06,"oral/enteral syringe, reusable",FALSE,FALSE
"575","322772",2019-09-06,"mri system, application program software",FALSE,FALSE
"576","322773",2019-09-06,"orthodontic appliance system, progressive",FALSE,FALSE
"577","322774",2019-09-06,"screwdriver, surgical",FALSE,FALSE
"578","322775",2019-09-06,"chair, <specify>",FALSE,FALSE
"579","322776",2019-09-06,"chair, bath/shower",FALSE,FALSE
"580","322777",2019-09-06,"chair, toilet",FALSE,FALSE
"581","322778",2019-09-06,"chair, toilet",FALSE,FALSE
"582","322779",2019-09-06,"personal hygiene aid, toiletting, rest, arm/back/body",FALSE,FALSE
"583","322780",2019-09-06,"personal hygiene aid, toiletting, seat, adaptor",FALSE,FALSE
"584","322781",2019-09-06,"rail, side-support, bed",FALSE,FALSE
"585","322782",2019-09-06,"indirect flat panel x-ray detector",FALSE,FALSE
"586","322783",2019-09-06,"pleural/peritoneal cavity drain-insertion set",FALSE,FALSE
"587","322784",2019-09-06,"nitrile surgical glove, non-powdered",FALSE,FALSE
"588","322785",2019-09-06,"multiple physiological parameter spot-check analysis system, clinical",FALSE,FALSE
"589","322786",2019-09-06,"applicator, dental, resin",FALSE,FALSE
"590","322787",2019-09-06,"mixing pad, dental, restorative/impression material",FALSE,FALSE
"591","322788",2019-09-06,"dispenser, <specify>",FALSE,FALSE
"592","322789",2019-09-06,"alarm, epilepsy",FALSE,FALSE
"593","322790",2019-09-06,"alarm, epilepsy",FALSE,FALSE
"594","322791",2019-09-06,"phone/pager",FALSE,FALSE
"595","322792",2019-09-06,"phone/pager",FALSE,FALSE
"596","322793",2019-09-06,"dental chair, electric",FALSE,FALSE
"597","322820",2019-09-06,"ct",FALSE,FALSE
"598","322821",2019-09-06,"ct",FALSE,FALSE
"599","322822",2019-09-06,"non-constrained polyethylene acetabular liner",FALSE,FALSE
"600","322823",2019-09-06,"angioplasty catheter, balloon dilatation, coronary, basic",FALSE,FALSE
"601","322824",2019-09-06,"sterilizer, gas, hydrogen peroxide",FALSE,FALSE
"602","322840",2019-09-07,"probe, thermometer, reusable",FALSE,FALSE
"603","322863",2019-09-09,"intracardiac circulatory assist axial-pump catheter",FALSE,FALSE
"604","322864",2019-09-09,"ct",FALSE,FALSE
"605","322865",2019-09-09,"probe, surgical, eye",FALSE,FALSE
"606","322866",2019-09-09,"microscope, laser optical scanning",FALSE,FALSE
"607","322867",2019-09-09,"telemetry transmitter, <specify>",FALSE,FALSE
"608","322868",2019-09-09,"patient rehabilitation interactive software",FALSE,FALSE
"609","322869",2019-09-09,"forceps, dental, tooth extraction",FALSE,FALSE
"610","322870",2019-09-09,"training model, anatomical, <specify>",FALSE,FALSE
"611","322871",2019-09-09,"blood loss estimation canister insert/label",FALSE,FALSE
"612","322872",2019-09-09,"blood loss estimation application software",FALSE,FALSE
"613","322873",2019-09-09,"airway, oropharyngeal, single use",FALSE,FALSE
"614","322881",2019-09-09,"adhesive tape, general-purpose",FALSE,FALSE
